,Time_Zone ,Date,Tweets_tag
4364, Central Africa Standard Time	,2020-02-06,"		RT @DFID_UK: #UKaid has supported communities to drive change and help end FGM in Afar, a remote region in Ethiopia through support to @GPtâ€¦	en	[{'screen_name': 'dfid_uk', 'name': 'dfid', 'id': '19915362'}]	[]	[]	0	10	0	['ukaid']	[]	https://twitter.com/GPtoEndFGM/status/1225390792648396802	True	0	0					19915362	""#UKaid has supported communities to drive change and help end FGM in Afar, a remote region in Ethiopia through support to @GPtoEndFGM"
4365,,,
4366, Central Africa Standard Time,,
4367, Central Africa Standard Time	,2020-02-06,"		RT @europeaid: â�Œ Violence against women and girls  â�Œ Child abuse  â�Œ Sexual assault   Female genital mutilation has no benefits, only harm.â€¦	en	[{'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}]	[]	[]	0	216	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225390641649258498	True	0	0					19722343	""â�Œ Violence against women and girls"
4368,,,
4369,,,
4370,,,
4371, Central Africa Standard Time,,
4372, Central Africa Standard Time	,2020-02-06,"		RT @DFID_UK: We can't end FGM without people like Sarian.   The UK is proud to support the Africa-led movement to #endFGM  #ZeroToleranceDaâ€¦	en	[{'screen_name': 'dfid_uk', 'name': 'dfid', 'id': '19915362'}]	[]	[]	0	227	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225390509486637058	True	0	0					19915362	""We can't end FGM without people like Sarian."
4373,,,
4374, Central Africa Standard Time,,
4375, Central Africa Standard Time	,2020-02-06,"		By 22, @IfrahFoundation changed Irish law, addressed European Parliament &amp; was Somali government adviser on #FGM.  Tomorrow, @agirl_mogadishu launches a Global Impact Campaign so her story can inspire others to #EndFGM  Watch trailer here:  https://t.co/Zhyz0uYjTa #YouthEndFGM	en	[{'screen_name': 'ifrahfoundation', 'name': 'ifrah foundation', 'id': '279760191'}, {'screen_name': 'agirl_mogadishu', 'name': 'a girl from mogadishu (2020)', 'id': '1020297674774523905'}]	['https://youtu.be/FGj8zq3gSTY']	[]	0	9	23	['fgm', 'endfgm', 'youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225276721986973696	False	0	0								[]"
4376, Central Africa Standard Time	,2020-02-06,"		RT @SOWEDKe: Girls spend more time with peers, parents &amp; teachers #PPT our model focuses on self advocacy skills, interpersonal relationshiâ€¦	en	[{'screen_name': 'sowedke', 'name': 'sowed kenya', 'id': '339868819'}]	[]	[]	0	1	0	['ppt']	[]	https://twitter.com/GPtoEndFGM/status/1225275858358853632	True	0	0					339868819	""Girls spend more time with peers, parents &amp; teachers #PPT our model focuses on self advocacy skills, interpersonal relationship skills and teachers engagent capacity"
4377,,,
4378,,,
4379,,,
4380,,,
4381,,,
4382,,,
4383, Central Africa Standard Time,,
4384, Central Africa Standard Time	,2020-02-06,"		RT @StateHouseKenya: Female genital mutilation endangers the health of women and girls and can lead to long-term physical, psychological anâ€¦	en	[{'screen_name': 'statehousekenya', 'name': 'state house kenya', 'id': '364830542'}]	[]	[]	0	68	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225274024684662784	True	0	0					364830542	Female genital mutilation endangers the health of women and girls and can lead to long-term physical, psychological and social consequences. #KataaKatishaZuia #YouthEndFGM @UNFPAKen @Atayeshe https://t.co/bKoO4ahARu	1225269444227846144	[]	2020-02-06 05:06:14 W. Central Africa Standard Time"
4385, Central Africa Standard Time	,2020-02-06,"		RT @daktari1: The youth are of age to articulate issues that affect them. We must give them space for their voices to lead the conversationâ€¦	en	[{'screen_name': 'daktari1', 'name': 'dr githinji gitahi, mbs', 'id': '32885815'}]	[]	[]	0	23	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225273957651304449	True	0	0					32885815	The youth are of age to articulate issues that affect them. We must give them space for their voices to lead the conversation for #EndFGM and here young Sabina speaks to her communityðŸ‘�ðŸ�½ðŸ‘�ðŸ�½ ðŸ‘�ðŸ�½@Amref_Worldwide #YouthEndFGM #InternationalendFGMDay @NiceLengete https://t.co/cEkV1ZDvoO	1225273298776477701	[]	2020-02-06 05:21:33 W. Central Africa Standard Time"
4386, Central Africa Standard Time	,2020-02-06,"		RT @AllGirlsAgenda: #EndingFGM in our generation is only possible through the power of #youth. We educate, mobilize and advocate against thâ€¦	en	""[{'screen_name': 'allgirlsagenda', 'name': """"the girls' agenda"""", 'id': '3010155169'}]""	[]	[]	0	12	0	['endingfgm', 'youth']	[]	https://twitter.com/GPtoEndFGM/status/1225268455617765376	True	0	0					3010155169	""#EndingFGM in our generation is only possible through the power of #youth. We educate, mobilize and advocate against this human rights violation of women and girls. This year, we will bring you 2ï¸�âƒ£0ï¸�âƒ£ male voices against the practice."
4387,,,
4388,"Oo94Al""	1225224731445661704	[]	",1225224731445661704,
4389, Central Africa Standard Time	,2020-02-06,"		RT @FirstLadyKenya: Ending female genital mutilation means empowering women and girls to be healthy, stay in school, make choices and contrâ€¦	en	[{'screen_name': 'firstladykenya', 'name': 'the first lady kenya', 'id': '1629810506'}]	[]	[]	0	94	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225268078742835205	True	0	0					1629810506	Ending female genital mutilation means empowering women and girls to be healthy, stay in school, make choices and contribute to the economy. Achieving this means achieving gender equality.Â #KataaKatishaZuia #YouthEndFGM @UNFPAKen @Atayeshe https://t.co/ecCD1dCMbM	1225267799276298246	[]	2020-02-06 04:59:42 W. Central Africa Standard Time"
4390, Central Africa Standard Time	,2020-02-06,"		RT @farzanadoctor: Beautiful story by @Zahra_Khozema in @BroadviewMag about #khatna in the #Bohra community. #endFGM  https://t.co/ChB2Z4SKCH	en	[{'screen_name': 'farzanadoctor', 'name': 'farzana doctor ðŸ‘ŠðŸ�½', 'id': '67110686'}, {'screen_name': 'zahra_khozema', 'name': 'zahra khozema', 'id': '336155822'}, {'screen_name': 'broadviewmag', 'name': 'broadview magazine', 'id': '110442118'}]	['https://broadview.org/fgm-canada-dawoodi-bohra/']	[]	0	6	0	['khatna', 'bohra', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225252202685640706	True	0	0					67110686	Beautiful story by @Zahra_Khozema in @BroadviewMag about #khatna in the #Bohra community. #endFGM https://t.co/ChB2Z4SKCH	1225173328190754817	[]	2020-02-05 22:44:18 W. Central Africa Standard Time"
4391, Central Africa Standard Time	,2020-02-06,"		""RT @UNFPA_SYP: Tomorrow is International Day for Zero Tolerance for Female Genital "
4392," have a few seats available! #EndFGM https://t.co/sE455vuTZC""	1225016334863544325	[]	",1225016334863544325,
4393, Central Africa Standard Time	,2020-02-06,"		Exciting screening of @agirl_mogadishu tomorrow! Donâ€™t miss it out if youâ€™re in #johannesburg! #YouthEndFGM	en	[{'screen_name': 'agirl_mogadishu', 'name': 'a girl from mogadishu (2020)', 'id': '1020297674774523905'}]	[]	[]	0	0	1	['johannesburg', 'youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225249333735575552	False	https://twitter.com/agirl_mogadishu/status/1225136581843070976	0								[]"
4394, Central Africa Standard Time	,2020-02-06,"		RT @UNICEF: Around 1 in 4 girls and women who have undergone female genital mutilation were cut by a health worker.  Medicalizing the practâ€¦	en	[{'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}]	[]	[]	0	535	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225233149359198208	True	0	0					33933259	""Around 1 in 4 girls and women who have undergone female genital mutilation were cut by a health worker."
4395, Central Africa Standard Time,,
4396, Central Africa Standard Time	,2020-02-06,"		RT @UNICEF: We must recognize the critical role young people play in ending female genital mutilation. It's time to include them as partnerâ€¦	en	[{'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}]	[]	[]	0	93	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225233084691427329	True	0	0					33933259	We must recognize the critical role young people play in ending female genital mutilation. It's time to include them as partners when designing and implementing national action plans to #endFGM. #YouthEndFGM	1225215026891493377	[]	2020-02-06 01:30:00 W. Central Africa Standard Time"
4397, Central Africa Standard Time	,2020-02-06,"		RT @HRPresearch: Female genital mutilation is a catastrophic abuse of human rights of girls &amp; women. It also exacts a crippling economic coâ€¦	en	[{'screen_name': 'hrpresearch', 'name': 'hrp', 'id': '2498841984'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225218881264013312	True	0	0					2498841984	""Female genital mutilation is a catastrophic abuse of human rights of girls &amp; women. It also exacts a crippling economic cost on health systems. See new @WHO @HRPresearch data: https://t.co/tWa57qyTv7"
4398,,,
4399,"ut""	1225",1225207476989169667,
4400, Central Africa Standard Time	,2020-02-05,"		RT @ThereIsNoLimitF: Itâ€™s that time of the year again. Our annual #BREAKTHESILENCEWEEK #BTSWEEK kicks off tomorrow. @USEndFGMNetwork @GPtoEâ€¦	en	[{'screen_name': 'thereisnolimitf', 'name': 'there is no limit foundation', 'id': '514368069'}, {'screen_name': 'usendfgmnetwork', 'name': 'usendfgmnetwork', 'id': '1073809527479418880'}]	[]	[]	0	17	0	['breakthesilenceweek', 'btsweek']	[]	https://twitter.com/GPtoEndFGM/status/1225191700647333891	True	https://twitter.com/ThereIsNoLimitF/status/960875203818553346	0					514368069	Itâ€™s that time of the year again. Our annual #BREAKTHESILENCEWEEK #BTSWEEK kicks off tomorrow. @USEndFGMNetwork @GPtoEndFGM @awln_YoungWomen @28TooMany @HiboWardere @TheAlima @somto_ugwu @MenEndFGM @ENDFGM_Network @CanadaFgm @FGMCentre @StopFGM @stampoutGBV @DrChrisUgwu.	1225154894413385734	[]	2020-02-05 21:31:03 W. Central Africa Standard Time"
4401, Central Africa Standard Time	,2020-02-05,"		RT @UNFPA_Geneva: A joint statement to #EndFGM â�¦@UNFPAâ�©  â�¦@Atayesheâ�© @unicefchief, @UN_Women @phumzileunwomen, @WHO  @DrTedros  Unleashingâ€¦	en	[{'screen_name': 'unfpa_geneva', 'name': 'unfpa geneva', 'id': '857513735488929792'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'unicefchief', 'name': 'henrietta h. fore', 'id': '950824252562903040'}, {'screen_name': 'un_women', 'name': 'un women', 'id': '17137628'}, {'screen_name': 'phumzileunwomen', 'name': 'phumzile mlambo', 'id': '1585589059'}, {'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}, {'screen_name': 'drtedros', 'name': 'tedros adhanom ghebreyesus', 'id': '189868631'}]	[]	[]	0	9	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225191629717413888	True	0	0					857513735488929792	A joint statement to #EndFGM â�¦@UNFPAâ�©  â�¦@Atayesheâ�© @unicefchief, @UN_Women @phumzileunwomen, @WHO  @DrTedros  Unleashing Youth Power: A Decade of Accelerating Actions Towards Zero Female Genital "
4402, Central Africa Standard Time	,2020-02-05,"		RT @unicefsenegal: Mariama Hasmao Fatma Dalanda, Elles ont toutes une histoire. #YouthEndFGM  @UNFPASenegal @MFFG_SN @WorldVisionSN @OnuSenâ€¦	fr	[{'screen_name': 'unicefsenegal', 'name': 'unicef sÃ©nÃ©gal', 'id': '545140456'}, {'screen_name': 'unfpasenegal', 'name': 'unfpasÃ©nÃ©gal', 'id': '3019685393'}, {'screen_name': 'mffg_sn', 'name': 'ministÃ©re de la femme, famille, genre, p.enfance', 'id': '926492513246031872'}, {'screen_name': 'worldvisionsn', 'name': 'world vision sÃ©nÃ©gal', 'id': '845781780'}]	[]	[]	0	12	0	['youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225191523828019200	True	0	0					545140456	""Mariama"
4403,,,
4404,,,
4405,,,
4406,,,
4407,,,
4408,,,
4409,,,
4410,,,
4411,,,
4412,"rldVisionSN @OnuSenegal @GPtoEndFGM  @reseau_l https://t.co/ckwmrL1sLz""	1225169235023945728	[]	",1225169235023945728,
4413, Central Africa Standard Time	,2020-02-05,"		RT @UNFPA: The pain. The shock. The trauma.  Women who have undergone female genital mutilation (FGM) never forget. The impact on their #meâ€¦	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	[]	[]	0	55	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225191414172209154	True	0	0					194643654	""The pain."
4414,,,
4415,,,
4416,men who have undergone female genital mutilation (FGM) never forget. The impact on their #mentalhealth can be devastating and long-lasting.,,
4417, Central Africa Standard Time,,
4418, Central Africa Standard Time	,2020-02-05,"		RT @UNFPA_Arabic: ÙŠÙ…ÙƒÙ† Ù„Ø´Ø¨Ø§Ø¨ Ø§Ù„ÙŠÙˆÙ… Ø£Ù† ÙŠØ¶Ø·ÙŽÙ‘Ù„Ø¹ÙˆØ§ Ø¨Ø¯ÙˆØ±Ù� Ø­Ø§Ø³Ù…Ù� Ù�ÙŠ Ø¥Ù†Ù‡Ø§Ø¡ Ù‡Ø°Ù‡ Ø§Ù„Ù…Ù…Ø§Ø±Ø³Ø©. Ù�Ø¥Ø·Ù„Ø§Ù‚ Ø§Ù„Ø¹Ù†Ø§Ù† Ù„Ù‚ÙˆÙ�Ù‘Ø© Ø§Ù„Ø´Ø¨Ø§Ø¨ ÙŠØ¹Ù†ÙŠ Ø§Ù„Ø§Ø³ØªØ«Ù…Ø§Ø± Ù�ÙŠ Ø§Ù„Ø­Ø±ÙƒØ§Øª Ø§Ù„â€¦	ar	[{'screen_name': 'unfpa_arabic', 'name': 'unfpa arabic', 'id': '631142448'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225191038215708674	True	0	0					631142448	""ÙŠÙ…ÙƒÙ† Ù„Ø´Ø¨Ø§Ø¨ Ø§Ù„ÙŠÙˆÙ… Ø£Ù† ÙŠØ¶Ø·ÙŽÙ‘Ù„Ø¹ÙˆØ§ Ø¨Ø¯ÙˆØ±Ù� Ø­Ø§Ø³Ù…Ù� Ù�ÙŠ Ø¥Ù†Ù‡Ø§Ø¡ Ù‡Ø°Ù‡ Ø§Ù„Ù…Ù…Ø§Ø±Ø³Ø©. Ù�Ø¥Ø·Ù„Ø§Ù‚ Ø§Ù„Ø¹Ù†Ø§Ù† Ù„Ù‚ÙˆÙ�Ù‘Ø© Ø§Ù„Ø´Ø¨Ø§Ø¨ ÙŠØ¹Ù†ÙŠ Ø§Ù„Ø§Ø³ØªØ«Ù…Ø§Ø± Ù�ÙŠ Ø§Ù„Ø­Ø±ÙƒØ§Øª Ø§Ù„ØªÙŠ ÙŠÙ‚ÙˆØ¯Ù‡Ø§ Ø§Ù„Ø´Ø¨Ø§Ø¨ Ù„Ù…Ù�Ù†Ø§ØµØ±Ø© Ø§Ù„Ù…Ø³Ø§ÙˆØ§Ø© Ø¨ÙŠÙ† Ø§Ù„Ø¬Ù†Ø³ÙŠÙ†ØŒ ÙˆÙˆØ¶Ø¹ Ø­Ø¯Ù�Ù‘ Ù„Ù„Ø¹Ù†Ù� Ø¶Ø¯ Ø§Ù„Ù†Ø³Ø§Ø¡ ÙˆØ§Ù„Ù�ØªÙŠØ§Øª ÙˆØ§Ù„Ù‚Ø¶Ø§Ø¡ Ø¹Ù„Ù‰ Ø§Ù„Ù…Ù…Ø§Ø±Ø³Ø§Øª Ø§Ù„Ø¶Ø§Ø±ÙŽÙ‘Ø©."
4419,,,
4420,,,
4421, Central Africa Standard Time,,
4422, Central Africa Standard Time	,2020-02-05,"		RT @UNFPA: A girl who undergoes female genital mutilation (FGM):  a) feels severe pain b) experiences sexual dysfunction c) faces higher riâ€¦	en	[{'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}]	[]	[]	0	43	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225190893600346119	True	0	0					194643654	""A girl who undergoes female genital mutilation (FGM):"
4423,,,
4424,,,
4425,,,
4426,,,
4427,"""	1225144369633775616	[]	",1225144369633775616,
4428, Central Africa Standard Time	,2020-02-05,"		RT @stopthecut2020: Our #YouthEndFGM with @sisi_gusau Habeeba both #FGMSurvivors &amp; @inya01 earlier today @NigeriaInfoAbj awareness campaignâ€¦	en	[{'screen_name': 'sisi_gusau', 'name': 'lola', 'id': '253482016'}, {'screen_name': 'inya01', 'name': 'inya ode', 'id': '793607791'}, {'screen_name': 'nigeriainfoabj', 'name': 'nigeriainfofmabuja', 'id': '1896896846'}]	[]	[]	0	8	0	['youthendfgm', 'fgmsurvivors']	[]	https://twitter.com/GPtoEndFGM/status/1225142354069401601	True	0	0					1160076461790961664	""Our #YouthEndFGM with @sisi_gusau Habeeba both #FGMSurvivors &amp; @inya01 earlier today @NigeriaInfoAbj awareness campaign for #ZeroTolerance to #FGM &amp; #ReclaimSocial #EndFGM"
4429, Central Africa Standard Time,,
4430, Central Africa Standard Time	,2020-02-05,"		RT @UNICEFSudan: The next generation is speaking up against #FGM. Letâ€™s work together to raise awareness and protect girls from this harmfuâ€¦	en	[{'screen_name': 'unicefsudan', 'name': 'unicef sudan', 'id': '636749903'}]	[]	[]	0	13	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225127948321161216	True	0	0					636749903	""The next generation is speaking up against #FGM. Letâ€™s work together to raise awareness and protect girls from this harmful practice."
4431,at will you do to help?,,
4432,,,
4433,,,
4434, Central Africa Standard Time,,
4435, Central Africa Standard Time	,2020-02-05,"		RT @Zennyharry: @IGRHDevelopment A1: My name is Zainab Haruna and I am the Founder of @DecipherSolns. I am keenly interested in ideas, innoâ€¦	en	""[{'screen_name': 'igrhdevelopment', 'name': """"initiative for girls' right and health development"""", 'id': '931946243747610624'}, {'screen_name': 'deciphersolns', 'name': 'next generation', 'id': '1108673348'}]""	[]	[]	0	5	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225115277450522627	True	0	0					244536330	@IGRHDevelopment A1: My name is Zainab Haruna and I am the Founder of @DecipherSolns. I am keenly interested in ideas, innovation and driving local action to achieve positive change in the social and economic development of Nigeria. #YouthEndFGM	1225114297703043073	[]	2020-02-05 18:49:44 W. Central Africa Standard Time"
4436, Central Africa Standard Time	,2020-02-05,"		RT @unicefsenegal: Il est important dâ€™apporter les connaissances et informations nÃ©cessaires aux jeunes #filles afin quâ€™elles sachent commeâ€¦	fr	[{'screen_name': 'unicefsenegal', 'name': 'unicef sÃ©nÃ©gal', 'id': '545140456'}]	[]	[]	0	7	0	['filles']	[]	https://twitter.com/GPtoEndFGM/status/1225115218696638467	True	https://twitter.com/UNFPASenegal/status/1225106066423320578	0					545140456	""Il est important dâ€™apporter les connaissances et informations nÃ©cessaires aux jeunes #filles afin quâ€™elles sachent comment leurs droits et intÃ©gritÃ© physique sont protÃ©gÃ©s par la loi comme celle 99-05 sanctionnant les #MGF au SÃ©nÃ©gal."
